,State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
36203,Ohio,Warren,2019,360,284,73,3,0,0,0,122,63,43,0,0,199,161,0
36204,Ohio,Washington,2019,245,219,26,0,0,0,0,87,51,41,0,0,245,0,0
36205,Ohio,Wood,2019,244,225,19,0,0,0,0,87,49,38,0,0,244,0,0
36206,Oklahoma,Adair,2019,365,338,27,0,0,0,0,86,49,37,1,0,262,98,4
36207,Oklahoma,Canadian,2019,355,306,48,1,0,0,0,105,54,37,0,0,355,0,0
36208,Oklahoma,Carter,2019,365,285,80,0,0,0,0,97,58,43,0,0,218,147,0
36209,Oklahoma,Choctaw,2019,252,238,14,0,0,0,0,90,47,37,0,0,252,0,0
36210,Oklahoma,Cleveland,2019,365,231,134,0,0,0,0,90,64,45,0,0,192,173,0
36211,Oklahoma,Comanche,2019,365,285,80,0,0,0,0,97,62,43,0,0,224,141,0
36212,Oklahoma,Creek,2019,356,331,24,1,0,0,0,101,48,36,0,0,356,0,0
36213,Oklahoma,Custer,2019,236,235,1,0,0,0,0,58,26,14,0,0,0,0,236
36214,Oklahoma,Dewey,2019,365,293,72,0,0,0,0,93,58,42,0,0,240,125,0
36215,Oklahoma,Grant,2019,27,27,0,0,0,0,0,32,31,16,0,0,0,27,0
36216,Oklahoma,Johnston,2019,141,128,13,0,0,0,0,67,50,40,0,0,141,0,0
36217,Oklahoma,Kay,2019,365,292,72,1,0,0,0,106,57,40,0,0,139,226,0
36218,Oklahoma,Le Flore,2019,38,35,3,0,0,0,0,79,48,28,0,0,0,34,4
36219,Oklahoma,Mayes,2019,297,283,14,0,0,0,0,100,46,35,0,0,297,0,0
36220,Oklahoma,Muskogee,2019,134,117,15,1,1,0,0,169,57,18,0,0,0,0,134
36221,Oklahoma,Nowata,2019,365,287,77,1,0,0,0,118,56,41,0,0,229,136,0
36222,Oklahoma,Oklahoma,2019,365,227,137,1,0,0,0,119,70,46,0,5,204,155,1
36223,Oklahoma,Osage,2019,354,311,43,0,0,0,0,90,51,38,0,0,354,0,0
36224,Oklahoma,Ottawa,2019,363,289,73,1,0,0,0,104,57,38,0,0,80,251,32
36225,Oklahoma,Pittsburg,2019,365,272,91,2,0,0,0,105,59,43,0,0,238,127,0
36226,Oklahoma,Sequoyah,2019,361,325,36,0,0,0,0,67,50,36,0,18,201,142,0
36227,Oklahoma,Tulsa,2019,365,257,107,1,0,0,0,105,64,44,0,3,225,137,0
36228,Oregon,Baker,2019,360,328,32,0,0,0,0,64,49,23,0,0,0,360,0
36229,Oregon,Benton,2019,365,332,33,0,0,0,0,85,49,17,0,0,0,365,0
36230,Oregon,Clackamas,2019,225,217,7,1,0,0,0,101,44,30,0,0,143,82,0
36231,Oregon,Columbia,2019,363,355,8,0,0,0,0,84,38,24,0,0,141,222,0
36232,Oregon,Coos,2019,107,106,1,0,0,0,0,58,35,19,0,0,0,107,0
36233,Oregon,Crook,2019,365,296,68,1,0,0,0,103,59,23,0,0,0,365,0
36234,Oregon,Deschutes,2019,365,341,19,4,1,0,0,153,43,20,0,0,0,365,0
36235,Oregon,Douglas,2019,347,288,59,0,0,0,0,80,59,24,0,0,0,347,0
36236,Oregon,Grant,2019,349,255,93,1,0,0,0,103,60,30,0,0,0,349,0
36237,Oregon,Harney,2019,364,264,95,5,0,0,0,131,66,33,0,0,0,363,1
36238,Oregon,Jackson,2019,365,295,63,3,4,0,0,180,61,36,0,0,141,224,0
36239,Oregon,Jefferson,2019,365,291,72,2,0,0,0,122,61,22,0,0,0,365,0
36240,Oregon,Josephine,2019,365,283,77,3,2,0,0,169,64,26,0,0,0,365,0
36241,Oregon,Klamath,2019,365,261,98,6,0,0,0,126,75,29,0,0,0,361,4
36242,Oregon,Lake,2019,363,311,51,1,0,0,0,106,56,19,0,0,0,363,0
36243,Oregon,Lane,2019,365,254,103,8,0,0,0,117,75,38,0,0,107,248,10
36244,Oregon,Linn,2019,365,280,83,2,0,0,0,104,62,28,0,0,0,365,0
36245,Oregon,Marion,2019,356,302,54,0,0,0,0,92,59,32,0,0,138,218,0
36246,Oregon,Multnomah,2019,365,321,44,0,0,0,0,89,52,34,0,11,228,126,0
36247,Oregon,Umatilla,2019,365,296,68,1,0,0,0,104,58,37,0,0,150,215,0
36248,Oregon,Union,2019,365,344,21,0,0,0,0,86,43,20,0,0,0,362,3
36249,Oregon,Wallowa,2019,363,333,29,1,0,0,0,103,48,22,0,0,0,363,0
36250,Oregon,Wasco,2019,350,298,52,0,0,0,0,88,57,23,0,0,0,350,0
36251,Oregon,Washington,2019,365,310,54,1,0,0,0,102,57,32,0,13,165,186,1
36252,Pennsylvania,Adams,2019,365,288,77,0,0,0,0,85,59,42,0,0,266,99,0
36253,Pennsylvania,Allegheny,2019,365,146,208,7,4,0,0,161,79,54,0,0,103,262,0
36254,Pennsylvania,Armstrong,2019,365,323,42,0,0,0,0,71,51,37,0,0,246,119,0
36255,Pennsylvania,Beaver,2019,365,248,116,1,0,0,0,132,64,45,0,0,231,134,0
36256,Pennsylvania,Berks,2019,365,279,80,5,1,0,0,165,63,42,0,0,242,123,0
36257,Pennsylvania,Blair,2019,352,279,73,0,0,0,0,92,60,41,0,0,211,141,0
36258,Pennsylvania,Bradford,2019,352,314,38,0,0,0,0,75,52,36,0,0,242,110,0
36259,Pennsylvania,Bucks,2019,357,318,36,3,0,0,0,136,54,35,0,0,357,0,0
36260,Pennsylvania,Cambria,2019,365,296,69,0,0,0,0,88,57,39,2,4,189,170,0
36261,Pennsylvania,Centre,2019,365,267,98,0,0,0,0,99,62,44,0,0,203,162,0
36262,Pennsylvania,Chester,2019,364,266,96,2,0,0,0,115,64,43,0,0,257,107,0
36263,Pennsylvania,Clearfield,2019,359,357,2,0,0,0,0,61,44,33,0,0,359,0,0
36264,Pennsylvania,Cumberland,2019,365,268,92,5,0,0,0,150,64,38,0,0,0,365,0
36265,Pennsylvania,Dauphin,2019,365,286,75,3,1,0,0,158,64,41,0,0,237,127,1
36266,Pennsylvania,Delaware,2019,365,240,118,7,0,0,0,133,71,44,0,6,208,151,0
36267,Pennsylvania,Elk,2019,357,345,12,0,0,0,0,80,46,35,0,0,357,0,0
36268,Pennsylvania,Erie,2019,364,322,42,0,0,0,0,93,51,36,2,7,245,110,0
36269,Pennsylvania,Fayette,2019,360,313,47,0,0,0,0,72,54,39,0,0,271,89,0
36270,Pennsylvania,Franklin,2019,341,324,17,0,0,0,0,80,48,36,0,0,341,0,0
36271,Pennsylvania,Greene,2019,349,329,20,0,0,0,0,71,48,35,0,0,257,92,0
36272,Pennsylvania,Indiana,2019,350,324,26,0,0,0,0,93,49,38,0,0,350,0,0
36273,Pennsylvania,Lackawanna,2019,365,333,32,0,0,0,0,80,49,37,0,22,290,53,0
36274,Pennsylvania,Lancaster,2019,365,238,117,9,1,0,0,157,72,45,0,0,198,167,0
36275,Pennsylvania,Lawrence,2019,361,356,5,0,0,0,0,74,43,31,0,0,361,0,0
36276,Pennsylvania,Lebanon,2019,360,278,78,4,0,0,0,142,62,42,0,0,219,141,0
36277,Pennsylvania,Lehigh,2019,360,293,64,3,0,0,0,119,61,38,0,0,247,111,2
36278,Pennsylvania,Luzerne,2019,361,350,11,0,0,0,0,77,45,34,0,0,352,0,9
36279,Pennsylvania,Lycoming,2019,361,340,21,0,0,0,0,74,46,35,0,0,299,62,0
36280,Pennsylvania,Mercer,2019,365,290,75,0,0,0,0,95,57,41,0,0,259,106,0
36281,Pennsylvania,Monroe,2019,349,340,9,0,0,0,0,80,45,34,0,0,349,0,0
36282,Pennsylvania,Montgomery,2019,362,302,59,1,0,0,0,129,58,35,0,0,238,124,0
36283,Pennsylvania,Northampton,2019,363,286,74,3,0,0,0,114,62,40,0,2,242,119,0
36284,Pennsylvania,Philadelphia,2019,365,244,115,6,0,0,0,140,71,44,0,30,206,129,0
36285,Pennsylvania,Somerset,2019,359,340,19,0,0,0,0,80,48,36,0,0,359,0,0
36286,Pennsylvania,Susquehanna,2019,352,328,24,0,0,0,0,76,46,24,0,0,0,352,0
36287,Pennsylvania,Tioga,2019,361,342,19,0,0,0,0,74,47,36,0,3,288,70,0
36288,Pennsylvania,Washington,2019,365,252,113,0,0,0,0,94,64,44,0,0,205,160,0
36289,Pennsylvania,Westmoreland,2019,354,319,35,0,0,0,0,93,50,38,0,0,278,76,0
36290,Pennsylvania,Wyoming,2019,27,19,8,0,0,0,0,85,63,29,0,0,0,27,0
36291,Pennsylvania,York,2019,365,299,66,0,0,0,0,93,56,41,0,22,232,111,0
36292,Puerto Rico,Adjuntas,2019,117,108,9,0,0,0,0,66,44,18,0,0,0,117,0
36293,Puerto Rico,Bayamon,2019,278,264,14,0,0,0,0,76,42,18,30,0,115,133,0
36294,Puerto Rico,Caguas,2019,354,334,16,4,0,0,0,114,35,10,119,121,0,114,0
36295,Puerto Rico,Catano,2019,347,221,115,10,1,0,0,167,88,34,0,0,66,236,45
36296,Puerto Rico,Fajardo,2019,119,104,15,0,0,0,0,84,52,22,0,0,0,116,3
36297,Puerto Rico,Guayama,2019,2,2,0,0,0,0,0,29,29,29,0,0,0,0,2
36298,Puerto Rico,Guaynabo,2019,362,325,33,4,0,0,0,110,51,20,23,235,0,89,15
36299,Puerto Rico,Mayagnez,2019,202,159,43,0,0,0,0,85,58,25,0,0,7,195,0
36300,Puerto Rico,Ponce,2019,351,247,98,6,0,0,0,136,65,35,9,0,0,247,95
36301,Puerto Rico,San Juan,2019,277,277,0,0,0,0,0,35,17,14,277,0,0,0,0
36302,Rhode Island,Kent,2019,351,328,23,0,0,0,0,93,48,32,0,0,201,150,0
36303,Rhode Island,Providence,2019,365,298,67,0,0,0,0,90,58,43,0,13,248,103,1
36304,Rhode Island,Washington,2019,352,322,28,2,0,0,0,126,49,36,0,0,208,144,0
36305,South Carolina,Aiken,2019,113,103,10,0,0,0,0,97,50,37,0,0,113,0,0
36306,South Carolina,Anderson,2019,85,66,18,1,0,0,0,108,67,42,0,0,85,0,0
36307,South Carolina,Berkeley,2019,79,79,0,0,0,0,0,47,40,31,0,0,79,0,0
36308,South Carolina,Charleston,2019,357,323,34,0,0,0,0,73,49,33,0,2,100,253,2
36309,South Carolina,Chesterfield,2019,364,326,38,0,0,0,0,77,51,31,0,0,136,228,0
36310,South Carolina,Colleton,2019,7,7,0,0,0,0,0,30,30,20,0,0,0,7,0
36311,South Carolina,Darlington,2019,122,110,12,0,0,0,0,90,50,38,0,0,122,0,0
36312,South Carolina,Edgefield,2019,361,317,44,0,0,0,0,88,51,35,0,0,77,284,0
36313,South Carolina,Florence,2019,361,323,38,0,0,0,0,70,51,30,0,0,0,361,0
36314,South Carolina,Georgetown,2019,92,91,1,0,0,0,0,52,25,14,0,0,0,0,92
36315,South Carolina,Greenville,2019,365,281,84,0,0,0,0,97,59,37,0,24,84,249,8
36316,South Carolina,Horry,2019,101,99,2,0,0,0,0,77,44,35,0,0,101,0,0
36317,South Carolina,Lexington,2019,365,309,56,0,0,0,0,66,53,33,0,0,0,359,6
36318,South Carolina,Oconee,2019,307,283,24,0,0,0,0,74,49,31,0,0,88,219,0
36319,South Carolina,Pickens,2019,99,77,22,0,0,0,0,84,64,44,0,0,99,0,0
36320,South Carolina,Richland,2019,365,313,52,0,0,0,0,93,53,34,1,19,119,226,0
36321,South Carolina,Spartanburg,2019,348,276,70,2,0,0,0,105,56,37,0,0,90,258,0
36322,South Carolina,York,2019,365,279,79,7,0,0,0,133,62,42,0,0,205,160,0
36323,South Dakota,Brookings,2019,365,284,76,5,0,0,0,126,64,42,0,0,329,23,13
36324,South Dakota,Brown,2019,122,112,10,0,0,0,0,77,42,20,0,0,0,111,11
36325,South Dakota,Codington,2019,361,325,36,0,0,0,0,83,50,25,0,0,0,278,83
36326,South Dakota,Custer,2019,362,355,7,0,0,0,0,84,48,39,0,0,356,5,1
36327,South Dakota,Hughes,2019,356,350,6,0,0,0,0,65,28,11,0,0,0,356,0
36328,South Dakota,Jackson,2019,365,349,16,0,0,0,0,61,48,38,0,2,350,13,0
36329,South Dakota,Meade,2019,365,358,7,0,0,0,0,80,44,36,0,0,361,0,4
36330,South Dakota,Minnehaha,2019,365,321,43,1,0,0,0,105,52,36,0,9,307,47,2
36331,South Dakota,Pennington,2019,361,278,79,4,0,0,0,117,61,30,0,20,0,115,226
36332,South Dakota,Union,2019,364,327,37,0,0,0,0,97,51,35,0,2,267,82,13
36333,Tennessee,Anderson,2019,234,177,55,2,0,0,0,105,71,44,0,0,234,0,0
36334,Tennessee,Blount,2019,365,281,82,2,0,0,0,115,57,42,0,0,269,96,0
36335,Tennessee,Claiborne,2019,346,325,21,0,0,0,0,80,47,35,0,0,346,0,0
36336,Tennessee,Davidson,2019,365,248,116,1,0,0,0,101,62,45,0,26,132,207,0
36337,Tennessee,DeKalb,2019,363,335,28,0,0,0,0,80,49,37,0,0,363,0,0
36338,Tennessee,Dyer,2019,360,341,19,0,0,0,0,62,45,26,0,0,0,360,0
36339,Tennessee,Hamilton,2019,365,243,122,0,0,0,0,97,64,45,0,0,191,174,0
36340,Tennessee,Jefferson,2019,234,197,37,0,0,0,0,93,58,44,0,0,234,0,0
36341,Tennessee,Knox,2019,364,269,95,0,0,0,0,84,59,42,0,0,180,180,4
36342,Tennessee,Lawrence,2019,330,306,24,0,0,0,0,62,47,27,0,0,0,330,0
36343,Tennessee,Loudon,2019,365,313,52,0,0,0,0,93,54,37,0,0,151,214,0
36344,Tennessee,Madison,2019,362,330,32,0,0,0,0,60,49,27,0,0,0,362,0
36345,Tennessee,Maury,2019,362,352,10,0,0,0,0,61,42,23,0,0,0,362,0
36346,Tennessee,McMinn,2019,357,316,41,0,0,0,0,65,51,30,0,0,0,357,0
36347,Tennessee,Montgomery,2019,362,339,23,0,0,0,0,63,46,26,0,0,0,362,0
36348,Tennessee,Putnam,2019,360,351,9,0,0,0,0,63,45,25,0,0,0,360,0
36349,Tennessee,Roane,2019,356,338,18,0,0,0,0,71,46,28,0,0,0,356,0
36350,Tennessee,Sevier,2019,364,287,77,0,0,0,0,90,61,44,0,0,364,0,0
36351,Tennessee,Shelby,2019,365,239,122,4,0,0,0,148,64,44,0,7,200,157,1
36352,Tennessee,Sullivan,2019,362,302,59,1,0,0,0,119,54,41,0,0,212,150,0
36353,Tennessee,Sumner,2019,357,284,73,0,0,0,0,93,60,40,0,0,200,157,0
36354,Tennessee,Williamson,2019,245,215,30,0,0,0,0,84,51,42,0,0,245,0,0
36355,Tennessee,Wilson,2019,231,205,26,0,0,0,0,80,51,40,0,0,231,0,0
36356,Texas,Bell,2019,365,284,79,2,0,0,0,105,58,42,0,1,265,99,0
36357,Texas,Bexar,2019,365,196,163,5,1,0,0,169,71,49,0,3,161,200,1
36358,Texas,Bowie,2019,349,254,94,1,0,0,0,109,58,39,0,0,0,349,0
36359,Texas,Brazoria,2019,365,325,33,6,1,0,0,161,51,33,0,5,360,0,0
36360,Texas,Brewster,2019,362,310,52,0,0,0,0,93,54,40,0,0,308,54,0
36361,Texas,Cameron,2019,365,236,129,0,0,0,0,89,62,44,0,0,128,237,0
36362,Texas,Collin,2019,365,309,48,7,1,0,0,156,58,40,0,0,365,0,0
36363,Texas,Culberson,2019,176,158,16,2,0,0,0,108,51,34,0,0,103,73,0
36364,Texas,Dallas,2019,365,227,132,6,0,0,0,143,72,45,0,20,199,146,0
36365,Texas,Denton,2019,365,280,73,12,0,0,0,133,67,43,0,6,287,72,0
36366,Texas,Ector,2019,354,319,35,0,0,0,0,80,50,28,0,0,0,354,0
36367,Texas,El Paso,2019,365,147,205,11,2,0,0,157,84,53,0,21,204,137,3
36368,Texas,Ellis,2019,365,300,65,0,0,0,0,97,56,40,0,6,269,90,0
36369,Texas,Galveston,2019,362,290,64,8,0,0,0,136,61,39,0,3,261,97,1
36370,Texas,Gregg,2019,362,328,33,1,0,0,0,112,50,35,0,3,359,0,0
36371,Texas,Harris,2019,365,180,158,22,4,1,0,202,93,51,0,22,155,185,3
36372,Texas,Harrison,2019,358,305,53,0,0,0,0,90,53,38,0,0,210,148,0
36373,Texas,Hidalgo,2019,365,243,120,2,0,0,0,106,66,42,0,0,132,232,1
36374,Texas,Hood,2019,357,325,31,1,0,0,0,133,50,35,0,0,357,0,0
36375,Texas,Hunt,2019,364,345,19,0,0,0,0,97,47,35,0,3,361,0,0
36376,Texas,Jefferson,2019,365,257,102,6,0,0,0,150,64,43,0,0,213,152,0
36377,Texas,Johnson,2019,352,298,47,7,0,0,0,143,61,38,0,0,352,0,0
36378,Texas,Kaufman,2019,365,320,45,0,0,0,0,93,52,39,0,1,288,76,0
36379,Texas,Kleberg,2019,284,234,50,0,0,0,0,87,56,30,0,0,0,284,0
36380,Texas,Lubbock,2019,330,316,13,1,0,0,0,103,42,25,0,0,0,330,0
36381,Texas,Maverick,2019,339,287,51,1,0,0,0,104,54,25,0,0,0,339,0
36382,Texas,McLennan,2019,365,329,36,0,0,0,0,87,50,38,1,0,321,43,0
36383,Texas,Montgomery,2019,365,306,54,5,0,0,0,143,58,38,0,2,284,79,0
36384,Texas,Navarro,2019,362,310,52,0,0,0,0,100,54,39,0,2,282,78,0
36385,Texas,Nueces,2019,365,263,101,1,0,0,0,107,62,42,0,0,172,193,0
36386,Texas,Orange,2019,365,301,64,0,0,0,0,100,56,38,0,0,211,154,0
36387,Texas,Parker,2019,363,317,46,0,0,0,0,100,54,37,0,0,363,0,0
36388,Texas,Polk,2019,344,334,10,0,0,0,0,74,44,31,0,0,344,0,0
36389,Texas,Potter,2019,340,333,7,0,0,0,0,61,38,19,0,0,0,340,0
36390,Texas,Randall,2019,354,280,72,2,0,0,0,112,61,41,0,0,354,0,0
36391,Texas,Rockwall,2019,323,305,16,2,0,0,0,105,47,34,0,0,323,0,0
36392,Texas,Smith,2019,364,326,37,1,0,0,0,133,51,36,0,4,360,0,0
36393,Texas,Tarrant,2019,365,234,117,14,0,0,0,147,74,44,0,16,216,133,0
36394,Texas,Travis,2019,365,249,114,2,0,0,0,115,63,44,0,7,178,180,0
36395,Texas,Victoria,2019,341,319,22,0,0,0,0,87,48,31,0,0,341,0,0
36396,Texas,Webb,2019,365,258,106,1,0,0,0,109,67,41,0,0,138,225,2
36397,Utah,Box Elder,2019,364,313,49,2,0,0,0,121,54,40,0,66,275,23,0
36398,Utah,Cache,2019,365,272,79,14,0,0,0,147,67,44,0,1,289,75,0
36399,Utah,Carbon,2019,365,265,99,1,0,0,0,108,64,46,0,4,361,0,0
36400,Utah,Davis,2019,365,265,94,6,0,0,0,119,73,44,0,41,270,54,0
36401,Utah,Duchesne,2019,365,234,120,7,4,0,0,177,71,48,0,0,332,33,0
36402,Utah,Garfield,2019,299,258,41,0,0,0,0,80,51,41,0,0,268,31,0
36403,Utah,Iron,2019,365,329,36,0,0,0,0,84,50,42,0,20,323,22,0
36404,Utah,Salt Lake,2019,365,172,177,16,0,0,0,136,88,51,0,35,243,82,5
36405,Utah,San Juan,2019,362,299,63,0,0,0,0,93,58,44,0,0,362,0,0
36406,Utah,Tooele,2019,365,302,61,2,0,0,0,117,61,43,0,1,312,52,0
36407,Utah,Uintah,2019,365,223,125,12,4,1,0,205,77,49,0,0,343,22,0
36408,Utah,Utah,2019,365,253,111,1,0,0,0,107,67,46,0,7,297,59,2
36409,Utah,Washington,2019,365,291,74,0,0,0,0,93,61,44,0,0,355,10,0
36410,Utah,Wayne,2019,109,109,0,0,0,0,0,20,16,9,0,0,0,109,0
36411,Utah,Weber,2019,308,243,63,2,0,0,0,108,64,42,0,35,214,59,0
36412,Vermont,Bennington,2019,365,345,20,0,0,0,0,94,46,35,0,0,312,53,0
36413,Vermont,Chittenden,2019,365,335,30,0,0,0,0,80,49,37,0,0,283,82,0
36414,Vermont,Rutland,2019,365,322,43,0,0,0,0,88,53,36,0,1,237,126,1
36415,Vermont,Windham,2019,104,104,0,0,0,0,0,40,20,8,0,0,0,104,0
36416,Virgin Islands,St Croix,2019,57,51,6,0,0,0,0,71,59,20,0,0,0,57,0
36417,Virgin Islands,St John,2019,101,93,8,0,0,0,0,74,44,15,0,0,0,101,0
36418,Virgin Islands,St Thomas,2019,268,225,43,0,0,0,0,91,57,28,0,0,0,268,0
36419,Virginia,Albemarle,2019,282,264,18,0,0,0,0,67,48,40,0,0,233,49,0
36420,Virginia,Alexandria City,2019,109,109,0,0,0,0,0,16,8,5,0,0,0,0,109
36421,Virginia,Arlington,2019,365,305,59,1,0,0,0,112,60,38,1,98,228,38,0
36422,Virginia,Bristol City,2019,117,113,4,0,0,0,0,68,45,26,0,0,0,117,0
36423,Virginia,Caroline,2019,239,229,10,0,0,0,0,84,48,39,0,0,239,0,0
36424,Virginia,Carroll,2019,61,61,0,0,0,0,0,18,15,9,0,0,0,0,61
36425,Virginia,Charles,2019,356,337,19,0,0,0,0,90,47,34,0,90,219,47,0
36426,Virginia,Chesterfield,2019,280,255,25,0,0,0,0,87,50,39,0,0,235,45,0
36427,Virginia,Fairfax,2019,365,260,103,2,0,0,0,105,61,44,0,38,167,160,0
36428,Virginia,Fauquier,2019,233,229,4,0,0,0,0,64,45,37,0,0,233,0,0
36429,Virginia,Frederick,2019,365,333,32,0,0,0,0,96,49,38,0,0,203,162,0
36430,Virginia,Giles,2019,344,315,29,0,0,0,0,84,50,40,0,0,344,0,0
36431,Virginia,Hampton City,2019,364,326,38,0,0,0,0,84,51,39,1,6,223,134,0
36432,Virginia,Hanover,2019,243,216,27,0,0,0,0,90,54,41,0,0,243,0,0
36433,Virginia,Henrico,2019,363,329,34,0,0,0,0,100,50,37,4,17,302,40,0
36434,Virginia,Hopewell City,2019,57,57,0,0,0,0,0,19,15,8,0,0,0,0,57
36435,Virginia,Loudoun,2019,337,298,38,1,0,0,0,112,53,37,0,78,211,48,0
36436,Virginia,Lynchburg City,2019,108,107,1,0,0,0,0,55,43,26,0,0,0,108,0
36437,Virginia,Madison,2019,362,336,26,0,0,0,0,67,50,41,0,0,352,10,0
36438,Virginia,Norfolk City,2019,364,357,7,0,0,0,0,69,36,18,12,250,0,101,1
36439,Virginia,Prince Edward,2019,358,351,7,0,0,0,0,67,44,35,0,0,358,0,0
36440,Virginia,Prince William,2019,364,347,17,0,0,0,0,100,48,36,0,119,245,0,0
36441,Virginia,Richmond City,2019,362,311,51,0,0,0,0,95,53,33,2,89,0,271,0
36442,Virginia,Roanoke,2019,365,329,36,0,0,0,0,71,50,37,0,57,203,105,0
36443,Virginia,Rockbridge,2019,274,263,11,0,0,0,0,71,46,38,0,0,234,40,0
36444,Virginia,Rockingham,2019,365,349,16,0,0,0,0,65,48,36,0,94,227,44,0
36445,Virginia,Salem City,2019,118,113,5,0,0,0,0,60,45,26,0,0,0,118,0
36446,Virginia,Stafford,2019,260,244,16,0,0,0,0,93,49,39,0,0,240,0,20
36447,Virginia,Suffolk City,2019,245,223,22,0,0,0,0,97,50,41,0,0,245,0,0
36448,Virginia,Virginia Beach City,2019,115,106,9,0,0,0,0,66,48,25,0,0,0,115,0
36449,Virginia,Winchester City,2019,57,57,0,0,0,0,0,24,14,8,0,0,0,0,57
36450,Virginia,Wythe,2019,242,232,10,0,0,0,0,71,48,41,0,0,242,0,0
36451,Washington,Adams,2019,360,354,6,0,0,0,0,88,31,13,0,0,0,360,0
36452,Washington,Asotin,2019,357,292,64,1,0,0,0,125,60,27,0,0,0,357,0
36453,Washington,Benton,2019,364,303,61,0,0,0,0,80,55,37,0,0,158,191,15
36454,Washington,Chelan,2019,365,298,66,1,0,0,0,102,56,24,0,0,0,365,0
36455,Washington,Clallam,2019,365,341,24,0,0,0,0,70,49,34,0,0,238,127,0
36456,Washington,Clark,2019,364,305,58,1,0,0,0,128,58,31,0,0,145,219,0
36457,Washington,Columbia,2019,365,340,25,0,0,0,0,68,42,17,0,0,0,365,0
36458,Washington,Cowlitz,2019,360,338,22,0,0,0,0,76,45,18,0,0,0,360,0
36459,Washington,Franklin,2019,333,314,19,0,0,0,0,71,43,16,0,0,0,333,0
36460,Washington,Garfield,2019,358,350,8,0,0,0,0,62,36,17,0,0,0,358,0
36461,Washington,Grant,2019,365,339,26,0,0,0,0,67,45,18,0,0,0,365,0
36462,Washington,Grays Harbor,2019,352,348,4,0,0,0,0,57,35,20,0,0,0,352,0
36463,Washington,Jefferson,2019,365,364,1,0,0,0,0,51,32,19,0,0,0,365,0
36464,Washington,King,2019,365,280,85,0,0,0,0,90,60,40,0,65,110,190,0
36465,Washington,Kitsap,2019,340,338,2,0,0,0,0,75,35,18,0,0,0,340,0
36466,Washington,Kittitas,2019,365,305,60,0,0,0,0,96,56,23,0,0,0,365,0
36467,Washington,Klickitat,2019,365,339,26,0,0,0,0,96,45,20,0,0,0,365,0
36468,Washington,Lewis,2019,365,343,22,0,0,0,0,62,45,20,0,0,0,365,0
36469,Washington,Mason,2019,361,339,22,0,0,0,0,71,43,21,0,0,0,361,0
36470,Washington,Okanogan,2019,365,260,105,0,0,0,0,90,64,31,0,0,0,365,0
36471,Washington,Pierce,2019,365,285,78,2,0,0,0,142,63,41,0,14,205,146,0
36472,Washington,San Juan,2019,112,112,0,0,0,0,0,39,23,16,0,0,0,112,0
36473,Washington,Skagit,2019,365,361,4,0,0,0,0,54,36,24,0,0,97,268,0
36474,Washington,Snohomish,2019,364,272,91,1,0,0,0,114,67,30,0,0,0,364,0
36475,Washington,Spokane,2019,365,301,63,1,0,0,0,107,59,37,0,0,143,197,25
36476,Washington,Stevens,2019,365,274,90,1,0,0,0,146,63,28,0,0,0,284,81
36477,Washington,Thurston,2019,365,323,42,0,0,0,0,71,52,30,0,0,150,215,0
36478,Washington,Walla Walla,2019,365,328,37,0,0,0,0,93,51,21,0,0,0,182,183
36479,Washington,Whatcom,2019,363,355,8,0,0,0,0,62,38,26,0,0,143,220,0
36480,Washington,Whitman,2019,365,354,11,0,0,0,0,67,38,18,0,0,0,365,0
36481,Washington,Yakima,2019,365,227,128,10,0,0,0,127,76,38,0,0,0,363,2
36482,West Virginia,Berkeley,2019,278,252,24,2,0,0,0,127,50,40,0,0,224,54,0
36483,West Virginia,Brooke,2019,360,327,32,1,0,0,0,112,48,19,0,0,0,119,241
36484,West Virginia,Cabell,2019,275,255,20,0,0,0,0,71,49,39,0,0,216,59,0
36485,West Virginia,Gilmer,2019,336,333,3,0,0,0,0,58,44,32,0,0,336,0,0
36486,West Virginia,Greenbrier,2019,242,222,20,0,0,0,0,84,50,42,0,0,242,0,0
36487,West Virginia,Hancock,2019,303,271,32,0,0,0,0,93,51,40,0,0,230,34,39
36488,West Virginia,Harrison,2019,111,101,10,0,0,0,0,59,49,31,0,0,0,111,0
36489,West Virginia,Kanawha,2019,365,314,51,0,0,0,0,93,54,40,21,0,240,104,0
36490,West Virginia,Marion,2019,99,87,12,0,0,0,0,61,54,31,0,0,0,99,0
36491,West Virginia,Marshall,2019,118,90,28,0,0,0,0,77,59,34,0,0,0,118,0
36492,West Virginia,Monongalia,2019,277,250,27,0,0,0,0,74,50,40,0,0,226,51,0
36493,West Virginia,Ohio,2019,283,249,34,0,0,0,0,71,52,41,0,0,230,53,0
36494,West Virginia,Tucker,2019,362,349,13,0,0,0,0,61,47,35,0,0,355,7,0
36495,West Virginia,Wood,2019,277,246,31,0,0,0,0,87,51,39,0,0,227,50,0
36496,Wisconsin,Ashland,2019,364,343,21,0,0,0,0,78,47,34,0,0,313,51,0
36497,Wisconsin,Brown,2019,361,310,51,0,0,0,0,97,52,35,0,0,168,193,0
36498,Wisconsin,Columbia,2019,192,184,8,0,0,0,0,71,46,37,0,0,192,0,0
